apparentTemperature,cloudCover,date,dewPoint,hour,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
31.52,0.91,2017-07-19,17.75,15,0.46,partly-cloudy-day,,,0.0,0.0,,1008.5,Mostly Cloudy,30.78,1500469200,3.0,11.01,148.0,,3.63
30.17,1.0,2017-07-19,17.57,16,0.49,cloudy,,,0.0356,0.14,rain,1007.77,Overcast,29.51,1500472800,2.0,11.14,182.0,,2.81
28.44,1.0,2017-07-19,18.11,17,0.57,cloudy,,,0.1372,0.14,rain,1007.89,Overcast,27.49,1500476400,2.0,9.98,196.0,,2.82
23.73,0.69,2017-07-19,16.82,18,0.66,partly-cloudy-day,,,0.414,0.38,rain,1007.96,Mostly Cloudy,23.59,1500480000,1.0,10.35,198.0,,4.6
22.3,1.0,2017-07-19,17.41,19,0.75,cloudy,,,0.0,0.0,,1008.22,Overcast,22.08,1500483600,0.0,9.91,197.0,,2.55
22.16,0.75,2017-07-19,17.27,20,0.75,partly-cloudy-day,,,0.0,0.0,,1007.93,Mostly Cloudy,21.95,1500487200,0.0,10.72,151.0,,2.68
21.56,1.0,2017-07-19,17.06,21,0.77,cloudy,,,0.0,0.0,,1008.46,Overcast,21.36,1500490800,0.0,11.64,151.0,,3.31
20.36,0.91,2017-07-19,17.04,22,0.82,partly-cloudy-night,,,0.0,0.0,,1008.5,Mostly Cloudy,20.14,1500494400,0.0,11.06,151.0,,2.24
19.72,1.0,2017-07-19,16.99,23,0.86,cloudy,,,0.0,0.0,,1008.5,Overcast,19.48,1500498000,0.0,10.91,151.0,,1.61
19.79,1.0,2017-07-20,17.15,0,0.86,rain,,,1.7399,0.22,rain,1008.96,Rain,19.53,1500501600,0.0,11.09,140.0,,2.41
19.39,1.0,2017-07-20,17.18,1,0.89,cloudy,,,0.1829,0.47,rain,1008.47,Overcast,19.11,1500505200,0.0,11.22,144.0,,1.57
19.22,1.0,2017-07-20,17.42,2,0.91,cloudy,,,0.0,0.0,,1008.39,Overcast,18.89,1500508800,0.0,9.41,112.0,,1.65
18.72,1.0,2017-07-20,17.42,3,0.94,cloudy,,,0.0,0.0,,1008.0,Overcast,18.37,1500512400,0.0,9.41,178.0,,0.72
18.64,1.0,2017-07-20,17.42,4,0.95,cloudy,,,0.1245,0.36,rain,1007.52,Overcast,18.28,1500516000,0.0,8.9,153.0,,2.25
18.54,1.0,2017-07-20,17.22,5,0.94,cloudy,,,0.2972,0.61,rain,1006.82,Overcast,18.22,1500519600,0.0,8.56,133.0,,0.62
18.43,1.0,2017-07-20,17.27,6,0.95,rain,,,2.3647,0.88,rain,1007.47,Rain,18.08,1500523200,0.0,9.35,195.0,,2.07
18.64,1.0,2017-07-20,17.58,7,0.96,cloudy,,,0.2337,0.26,rain,1007.17,Overcast,18.26,1500526800,0.0,7.71,201.0,,2.26
18.71,1.0,2017-07-20,17.65,8,0.96,cloudy,,,0.5055,0.25,rain,1007.85,Overcast,18.32,1500530400,0.0,7.66,183.0,,2.23
19.25,0.79,2017-07-20,17.81,9,0.94,rain,,,0.7188,0.59,rain,1007.85,Light Rain,18.87,1500534000,1.0,9.16,185.0,,2.13
20.02,1.0,2017-07-20,17.94,10,0.9,rain,,,2.0371,0.59,rain,1007.7,Rain,19.65,1500537600,1.0,9.14,186.0,,2.72
20.92,0.83,2017-07-20,18.43,11,0.88,partly-cloudy-day,,,0.0,0.0,,1007.8,Mostly Cloudy,20.51,1500541200,2.0,9.41,199.0,,3.52
22.11,1.0,2017-07-20,18.37,12,0.81,cloudy,,,0.0,0.0,,1007.82,Overcast,21.76,1500544800,3.0,9.64,208.0,,3.72
22.85,0.83,2017-07-20,18.19,13,0.76,partly-cloudy-day,,,0.2413,0.14,rain,1007.55,Mostly Cloudy,22.54,1500548400,4.0,10.22,213.0,,3.86
23.76,0.77,2017-07-20,17.93,14,0.71,partly-cloudy-day,,,0.0,0.0,,1007.32,Mostly Cloudy,23.49,1500552000,4.0,10.73,211.0,,4.52
23.58,0.82,2017-07-20,17.0,15,0.67,partly-cloudy-day,,,0.0,0.0,,1007.25,Mostly Cloudy,23.42,1500555600,4.0,8.72,219.0,,4.67
24.12,0.64,2017-07-20,16.06,16,0.61,partly-cloudy-day,,,0.0,0.0,,1007.32,Mostly Cloudy,24.07,1500559200,3.0,10.91,222.0,,4.89
24.57,0.59,2017-07-20,14.64,17,0.54,rain,,,1.0211,0.13,rain,1007.65,Possible Light Rain,24.57,1500562800,2.0,11.2,231.0,,5.27
24.26,0.48,2017-07-20,14.1,18,0.53,partly-cloudy-day,,,0.0,0.0,,1007.77,Partly Cloudy,24.26,1500566400,1.0,11.04,237.0,,4.95
23.59,0.7,2017-07-20,14.1,19,0.55,partly-cloudy-day,,,0.0,0.0,,1008.0,Mostly Cloudy,23.59,1500570000,1.0,11.86,239.0,,4.68
22.13,0.88,2017-07-20,14.66,20,0.63,rain,,,1.2522,0.13,rain,1008.97,Possible Light Rain,22.13,1500573600,0.0,10.56,246.0,,5.02
20.48,0.94,2017-07-20,14.59,21,0.69,cloudy,,,0.0,0.0,,1010.35,Overcast,20.48,1500577200,0.0,10.67,251.0,,6.43
18.78,0.64,2017-07-20,14.01,22,0.74,partly-cloudy-night,,,0.0,0.0,,1011.39,Mostly Cloudy,18.78,1500580800,0.0,10.7,259.0,,4.31
18.17,0.87,2017-07-20,13.62,23,0.75,partly-cloudy-night,,,0.0,0.0,,1012.14,Mostly Cloudy,18.17,1500584400,0.0,10.73,257.0,,3.27
17.19,0.53,2017-07-21,13.23,0,0.78,partly-cloudy-night,,,0.0,0.0,,1012.62,Partly Cloudy,17.19,1500588000,0.0,10.88,260.0,,3.21
16.41,0.42,2017-07-21,12.98,1,0.8,partly-cloudy-night,,,0.0,0.0,,1013.05,Partly Cloudy,16.41,1500591600,0.0,10.86,250.0,,2.34
15.35,0.08,2017-07-21,12.67,2,0.84,clear-night,,,0.0,0.0,,1013.4,Clear,15.35,1500595200,0.0,10.85,239.0,,2.03
14.27,1.0,2017-07-21,12.41,3,0.89,cloudy,,,0.0,0.0,,1013.42,Overcast,14.27,1500598800,0.0,10.48,232.0,,1.19
13.44,0.69,2017-07-21,12.25,4,0.92,partly-cloudy-night,,,0.0,0.0,,1013.57,Mostly Cloudy,13.44,1500602400,0.0,9.04,205.0,,0.97
12.5,0.69,2017-07-21,11.28,5,0.92,partly-cloudy-night,,,0.0,0.0,,1013.82,Mostly Cloudy,12.5,1500606000,0.0,7.77,217.0,,1.19
12.17,0.69,2017-07-21,11.31,6,0.94,partly-cloudy-day,,,0.0,0.0,,1014.12,Mostly Cloudy,12.17,1500609600,0.0,9.3,190.0,,1.32
13.97,0.43,2017-07-21,12.08,7,0.88,partly-cloudy-day,,,0.0,0.0,,1014.32,Partly Cloudy,13.97,1500613200,0.0,9.51,191.0,,1.05
15.76,0.41,2017-07-21,11.9,8,0.78,partly-cloudy-day,,,0.0,0.0,,1014.65,Partly Cloudy,15.76,1500616800,1.0,11.07,226.0,,1.2
17.22,0.63,2017-07-21,11.33,9,0.68,partly-cloudy-day,,,0.0,0.0,,1014.95,Mostly Cloudy,17.22,1500620400,1.0,11.07,209.0,,2.21
18.16,0.45,2017-07-21,10.61,10,0.61,partly-cloudy-day,,,0.0,0.0,,1015.05,Partly Cloudy,18.16,1500624000,2.0,11.07,190.0,,2.08
19.49,0.64,2017-07-21,9.82,11,0.54,partly-cloudy-day,,,0.0,0.0,,1015.02,Mostly Cloudy,19.49,1500627600,3.0,10.99,208.0,,1.65
20.03,0.64,2017-07-21,9.5,12,0.51,partly-cloudy-day,,,0.0,0.0,,1015.02,Mostly Cloudy,20.03,1500631200,4.0,11.07,207.0,,2.33
21.13,0.53,2017-07-21,8.67,13,0.45,partly-cloudy-day,,,0.0,0.0,,1014.8,Partly Cloudy,21.13,1500634800,5.0,12.28,203.0,,2.03
21.99,0.35,2017-07-21,9.09,14,0.44,partly-cloudy-day,,,0.0,0.0,,1014.53,Partly Cloudy,21.99,1500638400,6.0,12.28,197.0,,2.15
22.53,0.24,2017-07-21,8.81,15,0.42,clear-day,,,0.0,0.0,,1014.15,Clear,22.53,1500642000,5.0,12.62,163.0,,2.19
23.01,0.08,2017-07-21,9.45,16,0.42,clear-day,,,0.0,0.0,,1013.68,Clear,23.01,1500645600,4.0,12.42,139.0,,1.71
23.23,0.16,2017-07-21,9.33,17,0.41,clear-day,,,0.0,0.0,,1013.15,Clear,23.23,1500649200,3.0,12.62,140.0,,1.58
23.57,0.0,2017-07-21,9.52,18,0.41,clear-day,,,0.0,0.0,,1012.73,Clear,23.57,1500652800,2.0,12.62,136.0,,1.57
23.56,0.37,2017-07-21,10.18,19,0.43,partly-cloudy-day,,,0.0,0.0,,1012.18,Partly Cloudy,23.56,1500656400,1.0,11.56,95.0,,1.89
22.53,0.19,2017-07-21,11.23,20,0.49,clear-day,,,0.0,0.0,,1011.93,Clear,22.53,1500660000,0.0,11.89,67.0,,1.83
20.36,0.35,2017-07-21,12.37,21,0.6,partly-cloudy-day,,,0.0,0.0,,1011.96,Partly Cloudy,20.36,1500663600,0.0,11.89,61.0,,1.45
18.23,0.24,2017-07-21,12.1,22,0.67,clear-night,,,0.0,0.0,,1012.06,Clear,18.23,1500667200,0.0,11.88,62.0,,2.02
17.9,0.77,2017-07-21,11.88,23,0.68,partly-cloudy-night,,,0.0,0.0,,1011.58,Mostly Cloudy,17.9,1500670800,0.0,11.88,64.0,,2.15
17.77,0.75,2017-07-22,11.99,0,0.69,partly-cloudy-night,,,0.0,0.0,,1011.43,Mostly Cloudy,17.77,1500674400,0.0,11.88,78.0,,2.48
18.13,0.87,2017-07-22,12.45,1,0.69,partly-cloudy-night,,,0.0,0.0,,1011.18,Mostly Cloudy,18.13,1500678000,0.0,11.67,76.0,,2.68
17.78,1.0,2017-07-22,12.8,2,0.73,cloudy,,,0.0,0.0,,1011.18,Overcast,17.78,1500681600,0.0,11.88,80.0,,2.86
17.94,1.0,2017-07-22,12.92,3,0.73,cloudy,,,0.0,0.0,,1010.66,Overcast,17.94,1500685200,0.0,11.56,74.0,,2.3
17.72,0.6,2017-07-22,13.44,4,0.76,partly-cloudy-night,,,0.0,0.0,,1010.25,Mostly Cloudy,17.72,1500688800,0.0,10.77,96.0,,2.66
17.73,0.5,2017-07-22,13.93,5,0.78,partly-cloudy-night,,,0.0,0.0,,1010.18,Partly Cloudy,17.73,1500692400,0.0,10.41,116.0,,2.06
17.09,0.62,2017-07-22,15.09,6,0.88,rain,,,0.9195,0.47,rain,1010.68,Light Rain,17.02,1500696000,0.0,9.85,129.0,,2.13
17.46,0.32,2017-07-22,15.5,7,0.89,partly-cloudy-day,,,0.3835,0.38,rain,1011.08,Partly Cloudy,17.34,1500699600,0.0,9.03,132.0,,1.64
18.1,0.71,2017-07-22,16.23,8,0.9,partly-cloudy-day,,,0.033,0.13,rain,1011.08,Mostly Cloudy,17.91,1500703200,1.0,9.8,127.0,,1.78
19.35,0.75,2017-07-22,16.54,9,0.85,partly-cloudy-day,,,0.0,0.0,,1011.33,Mostly Cloudy,19.17,1500706800,1.0,10.48,143.0,,2.28
21.63,0.24,2017-07-22,16.64,10,0.74,clear-day,,,0.0,0.0,,1011.28,Clear,21.5,1500710400,2.0,10.73,135.0,,2.64
22.76,0.16,2017-07-22,16.18,11,0.67,clear-day,,,0.0,0.0,,1011.48,Clear,22.69,1500714000,4.0,10.75,149.0,,2.51
24.09,0.34,2017-07-22,16.01,12,0.61,partly-cloudy-day,,,0.0,0.0,,1011.45,Partly Cloudy,24.04,1500717600,5.0,10.75,150.0,,2.53
24.44,0.31,2017-07-22,15.17,13,0.56,partly-cloudy-day,,,0.0,0.0,,1011.5,Partly Cloudy,24.44,1500721200,6.0,10.73,181.0,,2.47
25.44,0.64,2017-07-22,14.63,14,0.51,partly-cloudy-day,,,0.0,0.0,,1011.47,Mostly Cloudy,25.44,1500724800,5.0,10.67,186.0,,3.34
26.06,0.64,2017-07-22,14.54,15,0.49,partly-cloudy-day,,,0.0,0.0,,1011.28,Mostly Cloudy,26.06,1500728400,4.0,10.73,174.0,,2.62
26.46,0.81,2017-07-22,13.91,16,0.46,partly-cloudy-day,,,0.0,0.0,,1011.02,Mostly Cloudy,26.46,1500732000,3.0,10.57,179.0,,2.65
26.12,1.0,2017-07-22,14.24,17,0.48,cloudy,,,0.0,0.0,,1010.77,Overcast,26.12,1500735600,2.0,10.78,193.0,,2.69
26.01,0.64,2017-07-22,14.57,18,0.49,partly-cloudy-day,,,0.0,0.0,,1010.85,Mostly Cloudy,26.01,1500739200,1.0,10.9,220.0,,2.37
24.92,0.75,2017-07-22,14.68,19,0.53,partly-cloudy-day,,,0.0,0.0,,1010.7,Mostly Cloudy,24.92,1500742800,1.0,10.54,224.0,,1.51
22.9,1.0,2017-07-22,15.76,20,0.64,cloudy,,,0.0,0.0,,1010.9,Overcast,22.88,1500746400,0.0,10.59,231.0,,1.56
20.83,0.94,2017-07-22,16.17,21,0.75,rain,,,1.2014,0.25,rain,1011.0,Possible Light Rain,20.74,1500750000,0.0,8.77,195.0,,1.3
19.16,0.47,2017-07-22,16.84,22,0.88,partly-cloudy-night,,,0.094,0.12,rain,1011.1,Partly Cloudy,18.92,1500753600,0.0,8.96,248.0,,0.81
18.46,1.0,2017-07-22,16.84,23,0.92,rain,,,1.1379,0.28,rain,1011.38,Possible Light Rain,18.18,1500757200,0.0,8.01,296.0,,0.65
18.06,1.0,2017-07-23,16.69,0,0.93,rain,,,2.1057,0.75,rain,1011.8,Rain,17.78,1500760800,0.0,9.53,223.0,,1.31
18.04,1.0,2017-07-23,16.67,1,0.93,rain,,,2.8981,1.0,rain,1011.35,Rain,17.77,1500764400,0.0,8.77,266.0,,0.9
17.53,1.0,2017-07-23,16.47,2,0.95,rain,,,1.1379,0.74,rain,1010.9,Light Rain,17.27,1500768000,0.0,8.0,261.0,,1.45
16.88,0.75,2017-07-23,15.93,3,0.95,rain,,,1.2014,0.47,rain,1010.5,Light Rain,16.67,1500771600,0.0,8.18,224.0,,1.09
16.74,1.0,2017-07-23,15.74,4,0.95,cloudy,,,0.2184,0.29,rain,1010.53,Overcast,16.56,1500775200,0.0,8.47,233.0,,1.67
16.27,1.0,2017-07-23,15.34,5,0.95,cloudy,,,0.1194,0.16,rain,1010.47,Overcast,16.12,1500778800,0.0,8.66,221.0,,2.27
15.84,0.46,2017-07-23,14.99,6,0.95,partly-cloudy-day,,,0.0,0.0,,1010.73,Partly Cloudy,15.72,1500782400,0.0,8.98,222.0,,2.82
16.1,0.92,2017-07-23,14.96,7,0.94,partly-cloudy-day,,,0.1854,0.45,rain,1011.27,Mostly Cloudy,16.0,1500786000,0.0,8.24,222.0,,3.36
16.19,0.92,2017-07-23,13.89,8,0.86,partly-cloudy-day,,,0.0,0.0,,1011.63,Mostly Cloudy,16.19,1500789600,0.0,8.84,227.0,,4.32
16.67,0.77,2017-07-23,13.58,9,0.82,partly-cloudy-day,,,0.0,0.0,,1011.97,Mostly Cloudy,16.67,1500793200,1.0,10.14,228.0,,5.1
17.52,0.46,2017-07-23,12.72,10,0.73,partly-cloudy-day,,,0.0,0.0,,1012.03,Partly Cloudy,17.52,1500796800,2.0,10.32,229.0,,5.72
17.92,0.6,2017-07-23,11.76,11,0.67,partly-cloudy-day,,,0.0,0.0,,1012.03,Mostly Cloudy,17.92,1500800400,3.0,10.33,224.0,,5.61
18.74,0.75,2017-07-23,11.69,12,0.64,partly-cloudy-day,,,0.0,0.0,,1012.3,Mostly Cloudy,18.74,1500804000,4.0,10.28,229.0,,5.49
18.29,0.75,2017-07-23,11.94,13,0.67,partly-cloudy-day,,,0.4547,0.45,rain,1012.23,Mostly Cloudy,18.29,1500807600,4.0,10.27,226.0,,5.36
19.18,0.77,2017-07-23,12.49,14,0.65,partly-cloudy-day,,,0.0787,0.16,rain,1012.57,Mostly Cloudy,19.18,1500811200,4.0,10.27,221.0,,4.95
19.12,0.75,2017-07-23,11.78,15,0.62,partly-cloudy-day,,,0.442,0.45,rain,1012.67,Mostly Cloudy,19.12,1500814800,4.0,9.75,222.0,,5.33
18.78,0.77,2017-07-23,11.97,16,0.65,partly-cloudy-day,,,0.0787,0.16,rain,1012.47,Mostly Cloudy,18.78,1500818400,3.0,10.3,215.0,,5.26
19.15,0.75,2017-07-23,11.92,17,0.63,partly-cloudy-day,,,0.1245,0.16,rain,1012.23,Mostly Cloudy,19.15,1500822000,2.0,9.98,222.0,,5.38
18.55,0.51,2017-07-23,12.17,18,0.66,rain,,,1.5138,0.42,rain,1012.03,Rain,18.55,1500825600,1.0,10.46,227.0,,4.56
17.69,0.55,2017-07-23,12.21,19,0.7,partly-cloudy-day,,,0.1448,0.29,rain,1012.3,Partly Cloudy,17.69,1500829200,1.0,10.62,221.0,,3.01
16.81,0.92,2017-07-23,12.48,20,0.76,partly-cloudy-day,,,0.0,0.0,,1012.33,Mostly Cloudy,16.81,1500832800,0.0,10.69,207.0,,2.63
15.82,0.92,2017-07-23,12.19,21,0.79,partly-cloudy-day,,,0.0,0.0,,1012.1,Mostly Cloudy,15.82,1500836400,0.0,10.86,214.0,,2.64
14.93,0.92,2017-07-23,12.37,22,0.85,partly-cloudy-night,,,0.0,0.0,,1012.2,Mostly Cloudy,14.93,1500840000,0.0,10.62,207.0,,2.2
14.62,1.0,2017-07-23,12.89,23,0.89,cloudy,,,0.0406,0.16,rain,1012.23,Overcast,14.62,1500843600,0.0,10.94,181.0,,1.88
14.41,0.92,2017-07-24,12.81,0,0.9,rain,,,0.7061,0.56,rain,1012.17,Light Rain,14.41,1500847200,0.0,11.67,189.0,,1.77
14.44,1.0,2017-07-24,12.62,1,0.89,cloudy,,,0.1194,0.3,rain,1011.63,Overcast,14.44,1500850800,0.0,10.93,187.0,,1.62
14.24,0.92,2017-07-24,12.66,2,0.9,partly-cloudy-night,,,0.0,0.0,,1011.03,Mostly Cloudy,14.24,1500854400,0.0,10.86,166.0,,1.0
13.94,1.0,2017-07-24,12.46,3,0.91,cloudy,,,0.0,0.0,,1010.33,Overcast,13.94,1500858000,0.0,11.41,150.0,,1.58
14.09,1.0,2017-07-24,12.62,4,0.91,cloudy,,,0.1854,0.57,rain,1010.0,Overcast,14.09,1500861600,0.0,10.83,177.0,,1.46
13.91,1.0,2017-07-24,12.47,5,0.91,cloudy,,,0.3505,0.75,rain,1009.43,Overcast,13.91,1500865200,0.0,10.35,171.0,,1.72
13.68,0.33,2017-07-24,12.72,6,0.94,rain,,,0.7061,0.75,rain,1009.27,Light Rain,13.68,1500868800,0.0,8.58,169.0,,1.31
13.73,0.51,2017-07-24,12.79,7,0.94,rain,,,1.1024,0.61,rain,1009.17,Light Rain,13.73,1500872400,0.0,9.0,174.0,,1.13
13.99,0.55,2017-07-24,13.07,8,0.94,partly-cloudy-day,,,0.3073,0.61,rain,1008.93,Partly Cloudy,13.99,1500876000,1.0,9.35,193.0,,1.12
14.58,0.92,2017-07-24,13.23,9,0.92,partly-cloudy-day,,,0.0,0.0,,1008.83,Mostly Cloudy,14.58,1500879600,1.0,9.87,204.0,,1.16
14.83,0.92,2017-07-24,12.84,10,0.88,partly-cloudy-day,,,0.0,0.0,,1008.77,Mostly Cloudy,14.83,1500883200,1.0,10.06,191.0,,1.24
15.31,0.77,2017-07-24,12.74,11,0.85,partly-cloudy-day,,,0.0,0.0,,1008.87,Mostly Cloudy,15.31,1500886800,2.0,9.91,209.0,,0.88
15.67,1.0,2017-07-24,12.77,12,0.83,cloudy,,,0.0,0.0,,1009.0,Overcast,15.67,1500890400,3.0,10.43,61.0,,0.35
16.39,1.0,2017-07-24,13.09,13,0.81,cloudy,,,0.0,0.0,,1009.0,Overcast,16.39,1500894000,4.0,10.38,40.0,,0.74
16.29,1.0,2017-07-24,13.11,14,0.81,cloudy,,,0.0,0.0,,1008.93,Overcast,16.29,1500897600,4.0,10.69,22.0,,1.56
16.66,0.83,2017-07-24,12.99,15,0.79,partly-cloudy-day,,,0.0686,0.14,rain,1009.08,Mostly Cloudy,16.66,1500901200,4.0,10.65,348.0,,1.89
16.91,0.81,2017-07-24,12.57,16,0.76,partly-cloudy-day,,,0.0,0.0,,1009.05,Mostly Cloudy,16.91,1500904800,3.0,10.77,22.0,,1.8
16.82,0.87,2017-07-24,12.53,17,0.76,partly-cloudy-day,,,0.0,0.0,,1009.2,Mostly Cloudy,16.82,1500908400,2.0,10.91,26.0,,1.87
16.82,1.0,2017-07-24,12.31,18,0.75,cloudy,,,0.0,0.0,,1009.33,Overcast,16.82,1500912000,1.0,10.8,6.0,,1.72
16.46,0.94,2017-07-24,12.51,19,0.78,cloudy,,,0.1321,0.13,rain,1009.58,Overcast,16.46,1500915600,0.0,10.14,351.0,,1.52
15.53,0.94,2017-07-24,12.93,20,0.85,cloudy,,,0.1372,0.14,rain,1009.75,Overcast,15.53,1500919200,0.0,10.53,17.0,,2.09
14.89,1.0,2017-07-24,12.88,21,0.88,cloudy,,,0.0,0.0,,1010.28,Overcast,14.89,1500922800,0.0,10.24,16.0,,2.01
14.49,1.0,2017-07-24,12.97,22,0.91,cloudy,,,0.4267,0.35,rain,1010.7,Overcast,14.49,1500926400,0.0,9.53,351.0,,1.65
14.21,0.94,2017-07-24,13.49,23,0.95,cloudy,,,0.0,0.0,,1010.85,Overcast,14.21,1500930000,0.0,9.5,326.0,,1.43
14.13,0.94,2017-07-25,13.52,0,0.96,cloudy,,,0.1118,0.22,rain,1010.93,Overcast,14.13,1500933600,0.0,6.92,322.0,,1.96
13.93,0.94,2017-07-25,13.19,1,0.95,cloudy,,,0.0889,0.35,rain,1010.85,Overcast,13.93,1500937200,0.0,6.49,303.0,,2.03
13.96,1.0,2017-07-25,13.19,2,0.95,cloudy,,,0.0,0.0,,1010.85,Overcast,13.96,1500940800,0.0,5.91,303.0,,1.97
13.96,1.0,2017-07-25,13.4,3,0.96,cloudy,,,0.2769,0.59,rain,1010.47,Overcast,13.96,1500944400,0.0,5.65,300.0,,2.21
14.03,1.0,2017-07-25,13.74,4,0.98,cloudy,,,0.4623,0.61,rain,1010.17,Overcast,14.01,1500948000,0.0,5.63,297.0,,2.11
13.89,0.94,2017-07-25,13.19,5,0.96,cloudy,,,0.0914,0.36,rain,1010.0,Overcast,13.89,1500951600,0.0,7.07,304.0,,2.12
13.78,0.83,2017-07-25,13.15,6,0.96,partly-cloudy-day,,,0.447,0.14,rain,1009.85,Mostly Cloudy,13.78,1500955200,0.0,6.5,299.0,,2.34
14.02,0.94,2017-07-25,13.35,7,0.96,cloudy,,,0.2642,0.38,rain,1009.67,Overcast,14.02,1500958800,0.0,6.74,306.0,,2.8
14.29,0.94,2017-07-25,13.48,8,0.95,cloudy,,,0.0,0.0,,1009.55,Overcast,14.29,1500962400,0.0,8.21,314.0,,3.25
14.82,1.0,2017-07-25,13.99,9,0.95,cloudy,,,0.0,0.0,,1009.52,Overcast,14.81,1500966000,1.0,9.03,306.0,,3.38
15.68,0.94,2017-07-25,14.33,10,0.92,cloudy,,,0.0,0.0,,1009.37,Overcast,15.66,1500969600,1.0,9.77,307.0,,3.69
16.42,1.0,2017-07-25,14.39,11,0.88,cloudy,,,0.0,0.0,,1009.12,Overcast,16.42,1500973200,2.0,9.95,311.0,,4.42
16.82,1.0,2017-07-25,14.82,12,0.88,cloudy,,,0.2845,0.5,rain,1008.82,Overcast,16.78,1500976800,3.0,9.61,310.0,,4.31
17.35,1.0,2017-07-25,14.98,13,0.86,cloudy,,,0.2515,0.12,rain,1008.29,Overcast,17.31,1500980400,4.0,9.74,308.0,,4.41
17.6,0.94,2017-07-25,15.28,14,0.87,cloudy,,,0.414,0.47,rain,1008.04,Overcast,17.53,1500984000,4.0,10.15,310.0,,4.42
17.41,1.0,2017-07-25,15.29,15,0.88,cloudy,,,0.3708,0.35,rain,1007.72,Overcast,17.32,1500987600,3.0,9.91,312.0,,4.64
17.27,1.0,2017-07-25,15.28,16,0.89,cloudy,,,0.3835,0.86,rain,1007.6,Overcast,17.18,1500991200,2.0,10.07,320.0,,4.45
16.79,1.0,2017-07-25,15.07,17,0.9,rain,,,1.3716,0.61,rain,1007.53,Rain,16.71,1500994800,1.0,9.33,325.0,,3.65
16.29,1.0,2017-07-25,14.81,18,0.91,cloudy,,,0.5639,0.84,rain,1008.07,Overcast,16.23,1500998400,1.0,9.21,333.0,,4.08
15.98,1.0,2017-07-25,14.67,19,0.92,cloudy,,,0.4623,0.46,rain,1008.2,Overcast,15.92,1501002000,0.0,9.88,324.0,,5.02
16.04,0.92,2017-07-25,15.04,20,0.95,partly-cloudy-day,,,0.0787,0.16,rain,1008.53,Mostly Cloudy,15.93,1501005600,0.0,8.66,326.0,,4.25
15.98,0.92,2017-07-25,14.55,21,0.91,partly-cloudy-day,,,0.0762,0.3,rain,1008.77,Mostly Cloudy,15.94,1501009200,0.0,6.98,346.0,,3.84
15.57,0.92,2017-07-25,14.51,22,0.94,partly-cloudy-night,,,0.0,0.0,,1009.23,Mostly Cloudy,15.52,1501012800,0.0,9.62,337.0,,3.14
15.78,1.0,2017-07-25,14.69,23,0.94,cloudy,,,0.0,0.0,,1009.17,Overcast,15.71,1501016400,0.0,10.38,327.0,,3.01
15.68,1.0,2017-07-26,14.63,0,0.94,cloudy,,,0.0,0.0,,1009.07,Overcast,15.62,1501020000,0.0,9.62,328.0,,2.88
15.26,1.0,2017-07-26,14.29,1,0.94,cloudy,,,0.0,0.0,,1009.13,Overcast,15.23,1501023600,0.0,9.48,313.0,,3.04
15.4,1.0,2017-07-26,14.74,2,0.97,cloudy,,,0.0,0.0,,1009.1,Overcast,15.29,1501027200,0.0,9.01,314.0,,3.13
15.47,0.77,2017-07-26,14.81,3,0.97,partly-cloudy-night,,,0.0,0.0,,1009.13,Mostly Cloudy,15.36,1501030800,0.0,8.71,309.0,,2.98
15.67,0.77,2017-07-26,14.68,4,0.94,partly-cloudy-night,,,0.0,0.0,,1009.17,Mostly Cloudy,15.6,1501034400,0.0,7.66,312.0,,2.95
15.0,0.77,2017-07-26,14.38,5,0.97,partly-cloudy-night,,,0.0,0.0,,1009.17,Mostly Cloudy,14.93,1501038000,0.0,7.55,316.0,,3.19
14.88,0.92,2017-07-26,13.76,6,0.93,partly-cloudy-day,,,0.0,0.0,,1009.0,Mostly Cloudy,14.88,1501041600,0.0,6.42,318.0,,2.89
14.94,1.0,2017-07-26,13.92,7,0.94,cloudy,,,0.0,0.0,,1009.1,Overcast,14.94,1501045200,0.0,7.42,321.0,,2.68
15.77,0.92,2017-07-26,14.23,8,0.91,partly-cloudy-day,,,0.0,0.0,,1009.1,Mostly Cloudy,15.77,1501048800,0.0,9.3,320.0,,2.7
16.75,0.77,2017-07-26,14.46,9,0.86,partly-cloudy-day,,,0.0,0.0,,1009.33,Mostly Cloudy,16.75,1501052400,1.0,10.4,313.0,,3.25
17.79,0.31,2017-07-26,14.02,10,0.79,partly-cloudy-day,,,0.0,0.0,,1009.53,Partly Cloudy,17.79,1501056000,2.0,10.36,309.0,,2.98
18.91,0.42,2017-07-26,14.07,11,0.74,partly-cloudy-day,,,0.0,0.0,,1009.22,Partly Cloudy,18.91,1501059600,3.0,10.73,296.0,,2.83
19.76,0.64,2017-07-26,13.64,12,0.68,partly-cloudy-day,,,0.0,0.0,,1009.37,Mostly Cloudy,19.76,1501063200,4.0,10.73,294.0,,3.33
20.66,0.75,2017-07-26,13.17,13,0.62,partly-cloudy-day,,,0.0,0.0,,1009.3,Mostly Cloudy,20.66,1501066800,4.0,10.78,283.0,,3.62
